type_var,YEAR,typeTotal
Denmark,1950,0
Denmark,1951,0
Denmark,1952,0
Denmark,1953,0
Denmark,1954,0
Denmark,1955,0
Denmark,1956,0
Denmark,1957,0
Denmark,1958,0
Denmark,1959,0
Denmark,1960,0
Denmark,1961,0
Denmark,1962,0
Denmark,1963,0
Denmark,1964,0
Denmark,1965,0
Denmark,1966,0
Denmark,1967,0
Denmark,1968,0
Denmark,1969,0
Denmark,1970,0
Denmark,1971,0
Denmark,1972,0
Denmark,1973,0
Denmark,1974,0
Denmark,1975,0
Denmark,1976,0
Denmark,1977,0
Denmark,1978,0
Denmark,1979,2.762
Denmark,1980,0.654
Denmark,1981,0
Denmark,1982,0
Denmark,1983,0
Denmark,1984,0
Denmark,1985,0
Denmark,1986,0.446
Denmark,1987,3.285
Denmark,1988,2.793
Denmark,1989,6.729
Denmark,1990,5.726
Denmark,1991,1.349
Denmark,1992,5.778
Denmark,1993,2.58
Denmark,1994,0
Denmark,1995,0.338
Denmark,1996,0.189
Denmark,1997,0.729
Denmark,1998,1.906
Denmark,1999,4.942
Denmark,2000,2.584
Denmark,2001,0.001
Denmark,2002,0.004
Denmark,2003,0
Denmark,2004,0
Denmark,2005,0
Denmark,2006,1.525
Denmark,2007,2.741
Denmark,2008,5.067
Denmark,2009,3.7375
Denmark,2010,0.6512
Denmark,2011,0.21876
Denmark,2012,2.19599
Denmark,2013,1.37019
Denmark,2014,0
Denmark,2015,0.00627
Denmark,2016,0.47046
Denmark,2017,1.596
France,1950,51.852
France,1951,62.566
France,1952,60.631
France,1953,69.696
France,1954,63.65
France,1955,60.719
France,1956,84.258
France,1957,53.784
France,1958,69.813
France,1959,81.306
France,1960,158.57
France,1961,142.899
France,1962,91.111
France,1963,79.881
France,1964,78.881
France,1965,72.383
France,1966,147.97
France,1967,83.736
France,1968,78.762
France,1969,63.455
France,1970,70.006
France,1971,133.15
France,1972,165.629
France,1973,175.261
France,1974,176.543
France,1975,194.555
France,1976,156.36
France,1977,67.414
France,1978,155.329
France,1979,145.349
France,1980,170.105
France,1981,215.235
France,1982,149.42
France,1983,90.655
France,1984,91.694
France,1985,102.936
France,1986,97.621
France,1987,90.267
France,1988,134.851
France,1989,89.71
France,1990,91.578
France,1991,89.306
France,1992,101.705
France,1993,104.576
France,1994,107.069
France,1995,95.647
France,1996,95.186
France,1997,95.575
France,1998,86.75
France,1999,0
France,2000,98.246
France,2001,97.602
France,2002,100.696
France,2003,94.323
France,2004,85.82
France,2005,87.817
France,2006,86.3908
France,2007,86.6769
France,2008,60.24769
France,2009,87.6924
France,2010,91.9805
France,2011,92.51214
France,2012,89.16172
France,2013,93.38644
France,2014,102.00821
France,2015,96.96995
France,2016,100.70719
France,2017,94.14817
France,2018,66.992741
Germany,1950,0
Germany,1951,0
Germany,1952,0
Germany,1953,0
Germany,1954,0
Germany,1955,0
Germany,1956,0
Germany,1957,0
Germany,1958,0
Germany,1959,0
Germany,1960,0
Germany,1961,0
Germany,1962,0
Germany,1963,0
Germany,1964,0
Germany,1965,0
Germany,1966,0
Germany,1967,0
Germany,1968,0
Germany,1969,0
Germany,1970,0
Germany,1971,0
Germany,1972,0
Germany,1973,0
Germany,1974,0
Germany,1975,0
Germany,1976,0.022
Germany,1977,0
Germany,1978,0
Germany,1979,0
Germany,1980,0
Germany,1981,0
Germany,1982,0
Germany,1983,0
Germany,1984,0
Germany,1985,0
Germany,1986,0
Germany,1987,0
Germany,1988,0
Germany,1989,0
Germany,1990,0
Germany,1991,0
Germany,1992,0
Germany,1993,0.035
Germany,1994,0.002
Germany,1995,0.104
Germany,1996,4.938
Germany,1997,1.203
Germany,1998,4.856
Germany,1999,4.743
Germany,2000,6.428
Germany,2001,5.119
Germany,2002,5.74
Germany,2003,2.27
Germany,2004,3.62
Germany,2005,8.813
Germany,2006,4.81521
Germany,2007,0.0232
Germany,2008,1.6628
Germany,2009,0.3096
Germany,2010,1.058
Germany,2011,1.40779
Germany,2012,0
Germany,2013,1.17502
Germany,2014,3.97745
Germany,2015,4.93309
Germany,2016,0.77719
Germany,2017,1.47606
Germany,2018,0.96949
Ireland,1950,0
Ireland,1951,0
Ireland,1952,0
Ireland,1953,0
Ireland,1954,0
Ireland,1955,0
Ireland,1956,0
Ireland,1957,0
Ireland,1958,0
Ireland,1959,0
Ireland,1960,0
Ireland,1961,0
Ireland,1962,0
Ireland,1963,0
Ireland,1964,0
Ireland,1965,0
Ireland,1966,0
Ireland,1967,0
Ireland,1968,0
Ireland,1969,0
Ireland,1970,0
Ireland,1971,0
Ireland,1972,0
Ireland,1973,0
Ireland,1974,0
Ireland,1975,0
Ireland,1976,0
Ireland,1977,0
Ireland,1978,0
Ireland,1979,0
Ireland,1980,0
Ireland,1981,0
Ireland,1982,0
Ireland,1983,0
Ireland,1984,0
Ireland,1985,0
Ireland,1986,0
Ireland,1987,0
Ireland,1988,0
Ireland,1989,0.005
Ireland,1990,0
Ireland,1991,0
Ireland,1992,0.251
Ireland,1993,1.923
Ireland,1994,0
Ireland,1995,0
Ireland,1996,0.375
Ireland,1997,0
Ireland,1998,0
Ireland,1999,0.003
Ireland,2000,7.962
Ireland,2001,1.882
Ireland,2002,3.882
Ireland,2003,4.45
Ireland,2004,5.826
Ireland,2005,5.344
Ireland,2006,1.44292
Ireland,2007,1.13351
Ireland,2008,0.2462
Ireland,2009,0.00046
Ireland,2010,0.28612
Ireland,2011,0.71147
Ireland,2012,0.1498
Ireland,2013,1.14
Ireland,2014,0.12282
Ireland,2015,0.73259
Ireland,2016,7.90852
